UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/09/03T20:19:06z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.29,0,30944,31,590,56.22,59.31,59.96,39.82,42.98,49.18,11205.93,3212.56,56.24,2.62,0.89,0.22,8.07,10.3,11.22,8.07,10.3,11.22,1488.65,420.15,56.91,3.35,1.22,0,,,,,
2019/09/03T20:20:26z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,53,50.23,852.31,0,30944,31,670,63.17,66.23,66.7,43.19,48.28,55.15,12400.6,3602.81,64.74,4.34,0.72,0.22,7.75,10.95,11.36,7.75,10.95,11.36,1465.84,423.98,64.77,4.18,0.18,0,,,,,
2019/09/03T20:21:46z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.33,0,30944,31,750,28.78,32.41,34,23.65,29.26,33.04,5624.74,1637.67,64.22,4.39,1.61,1.04,8.07,11.33,12.96,8.07,11.33,12.96,1577.93,441.96,61,4.53,1.64,0.58,,,,,
2019/09/03T20:22:16z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.18,0,30760,31,30,7.6,10.87,11.93,7.6,10.87,11.93,710,210.07,51.87,2.67,0.8,0.8,5.78,7.11,7.67,5.78,7.11,7.67,811.67,222.11,24.44,1.11,1.11,1.11,,,,,
2019/09/03T20:23:36z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.29,0,30944,31,110,14.31,17.89,20,13.87,17.87,20,2634.27,791.93,76.89,5.38,2.13,1.33,9.31,12.2,14.42,9.31,12.2,14.42,1727.67,489.76,69.6,6,2.58,1.11,,,,,
2019/09/03T20:24:56z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.25,0,30944,31,190,31.54,34.61,36.61,24.76,30.46,35.07,6152.87,1806.8,68.26,6,1.61,0.7,9.67,13.31,15.33,9.67,13.31,15.33,1823.07,527.09,69.18,7.96,2.13,1.11,,,,,
2019/09/03T20:26:16z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.18,0,30944,31,270,26.17,30.43,32.76,21.31,26.05,30.14,5273,1532.43,80.81,6.19,2.57,0.71,7.96,10.38,11.09,7.96,10.38,11.09,1595.8,443.91,47.36,3.42,0.89,1.11,,,,,
2019/09/03T20:27:36z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.2,0,30944,31,350,46.57,50.07,51.73,33.36,39.68,46.84,9150.27,2672.95,68.73,5.77,1.64,0.23,8.8,11.27,12.96,8.8,11.27,12.96,1722,499.11,63.76,5.51,1.11,1.11,,,,,
2019/09/03T20:28:56z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.17,0,30944,31,430,54.17,57.17,58.56,37.56,43.15,51.04,10979.12,3131.71,70.94,4.33,1,0.04,8.11,10.33,11.44,8.11,10.33,11.44,1560.6,441.47,52,3.96,0.62,1.11,,,,,
2019/09/03T20:30:16z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.18,0,30944,31,510,86.67,89,91.07,57.22,59.76,68.72,18185.35,5075.28,56.76,5.48,1.91,1.91,7.89,10.29,11.36,7.89,10.29,11.36,1540.27,440.87,52.38,4.04,0.89,0.22,,,,,
2019/09/03T20:31:36z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.2,0,30944,31,590,21.43,23.72,24.74,19.43,22.93,24.72,4374.13,1248.78,47.41,4.22,0.52,1.91,7.46,10.8,11.54,7.46,10.8,11.54,1479.26,419.48,57.98,5.48,0.39,0.39,,,,,
2019/09/03T20:32:56z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.2,0,30944,31,670,11.91,13.82,16.29,11.91,13.82,16.29,2363.33,694.42,46.62,5.56,2.89,1.33,7,8.83,9.61,7,8.83,9.61,1307.67,382.85,50.57,2.87,0.7,0.39,,,,,
2019/09/03T20:34:16z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,53,51.16,852.2,0,30944,31,750,13.65,15.93,17,13.65,15.93,17,2698.37,788.48,52.28,3.52,0.7,1.33,6.94,8.98,10.4,6.94,8.98,10.4,1329.77,381.94,51.74,3.11,1.28,0.6,,,,,
2019/09/03T20:34:46z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.01,0,30944,31,30,26.87,29,31.2,22.67,26.6,30.87,3972.8,1052,34.4,4.27,0.8,0,6.56,7.89,7.89,6.56,7.89,7.89,941,259.11,22.67,0,0,0,,,,,
2019/09/03T20:36:06z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,54,50.74,852.29,0,30944,31,110,27.02,30.82,32.25,23.16,28.95,32.07,5967.89,1610.09,63.55,6.95,1.09,0.36,6.04,7.79,8.57,6.04,7.79,8.57,1210.34,338.32,34.3,3.28,0.68,0,,,,,
2019/09/03T20:37:26z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,54,50.74,852.21,0,30944,31,190,40.78,44.58,46.87,29.91,37.04,43.36,9131,2453.24,62.02,6.04,3.11,1.78,6.36,8.36,9.19,6.36,8.36,9.19,1204.28,353.04,43.7,2.34,1.06,0.64,,,,,
2019/09/03T20:38:46z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.2,0,30944,31,270,40.69,42.96,43.4,29.78,35.78,40.56,9239.67,2450.31,42.69,1.6,0.09,0.09,6.37,9.26,11.72,6.37,9.26,11.72,1252.89,353.78,63.76,8.65,1.96,0.64,,,,,
2019/09/03T20:40:06z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,69,54,51.67,852.19,0,30944,31,350,15.35,18.46,21,15.26,18.46,21,3217.83,944.13,58.8,5.65,3.57,2.96,5.28,7.98,9.07,5.28,7.98,9.07,1215.33,340.72,53.63,5.09,1.91,0.64,,,,,
2019/09/03T20:41:26z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,54,50.74,852.21,0,30944,31,430,16.78,19.76,21.53,16.78,19.76,21.53,3662.6,1037.18,58.82,5.38,1.42,0.93,6.93,8.76,9.63,6.93,8.76,9.63,1390.37,391.78,49.98,4,1.91,0.64,,,,,
2019/09/03T20:42:46z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,54,50.74,852.2,0,30944,31,510,8.43,11.17,13.93,8.43,11.17,13.93,1929.98,509.33,59.22,8.26,2,0.57,7.82,10.64,11.91,7.82,10.64,11.91,1498.2,431.49,57.87,4.53,0.93,0.64,,,,,
2019/09/03T20:44:06z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.19,0,30944,31,590,5.72,7.87,8.13,5.72,7.87,8.13,1114.34,324,38.81,4.47,2,0.57,5.87,7.37,8.5,5.87,7.37,8.5,1102.04,312.72,43.67,3.61,1.17,0.57,,,,,
2019/09/03T20:45:26z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.23,0,30944,31,670,4.93,6.44,7.47,4.93,6.44,7.47,994.87,288.56,40.42,2.8,0.58,0.58,5.25,6.98,7.77,5.25,6.98,7.77,1093.36,304.68,42.89,2.36,0.73,0.57,,,,,
2019/09/03T20:46:46z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.12,0,30944,31,750,5.74,7.41,8.28,5.74,7.41,8.28,1146.98,340.2,44.13,1.35,1.35,1.35,6.67,8.17,9.09,6.67,8.17,9.09,1257.98,370.52,37.91,1.87,1.17,0.57,,,,,
2019/09/03T20:47:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.2,0,30944,31,30,18.4,21.93,26.07,14.73,19.93,25.87,3886.6,974.2,31.87,4.13,0.8,0.53,4.78,5.89,5.89,4.78,5.89,5.89,633,180.67,14.44,0.44,0,0,,,,,
2019/09/03T20:48:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.13,0,30944,31,110,24.78,27.83,28.67,21.83,27,28.5,6016.04,1506.24,59.46,2.91,0.43,0.26,6.98,8.62,9.77,6.98,8.62,9.77,1324.85,378.77,45.28,3.4,1.45,0.21,,,,,
2019/09/03T20:49:57z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.2,0,30944,31,190,14.05,16.77,18.39,13.23,16.66,18.39,2930.25,843.43,60.55,4.64,1.73,1.05,7.51,10.02,11.06,7.51,10.02,11.06,1422.51,410.6,57.45,4.43,0.38,0.38,,,,,
2019/09/03T20:51:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.2,0,30944,31,270,7.38,9.26,10.38,7.38,9.26,10.38,1367.3,412.66,49.6,3.7,1.28,0.68,8.22,10.37,11.78,8.22,10.37,11.78,1584.2,446.37,62.24,4,1.3,0.38,,,,,
2019/09/03T20:52:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.19,0,30944,31,350,7.3,9.54,11.54,7.3,9.54,11.54,1355.28,407.2,51.67,5.35,1.65,1.04,6.55,8.6,9.21,6.55,8.6,9.21,1354.98,392.15,52.4,3.15,1.3,0.38,,,,,
2019/09/03T20:53:57z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.14,0,30944,31,430,6,7.83,8.55,6,7.83,8.55,1180.66,346.32,46.49,2.64,0.94,0.26,6.51,9.57,11.11,6.51,9.57,11.11,1315.28,382.55,61.91,4.17,2.3,0.38,,,,,
2019/09/03T20:55:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.15,0,30944,31,510,5.47,8.74,10.28,5.47,8.74,10.28,1142.74,343.68,58.04,5.62,1.45,1.45,6.57,9.27,9.95,6.57,9.27,9.95,1291.5,377.23,52.59,6.59,0.14,0.38,,,,,
2019/09/03T20:56:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.17,0,30944,31,590,6.33,8.41,9.43,6.33,8.41,9.43,1234.57,367.74,47.04,4.48,0.83,0.83,6.64,8.94,9.98,6.64,8.94,9.98,1303.85,374.68,44.19,3.66,0.6,0.38,,,,,
2019/09/03T20:57:57z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.16,0,30944,31,670,6.53,9.38,9.76,6.53,9.38,9.76,1263.33,377.87,51.29,3.56,0.67,0.83,7.11,8.85,9.46,7.11,8.85,9.46,1383.98,389.48,39.87,2.43,0.74,0.38,,,,,
2019/09/03T20:59:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.11,0,30944,31,750,6.17,8.4,9.62,6.17,8.4,9.62,1160.94,351.49,45.23,5.62,0.64,0.83,6.8,9.07,10.23,6.8,9.07,10.23,1303.36,378.14,48.57,3.95,0.36,0.38,,,,,
2019/09/03T20:59:47z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.19,0,30944,31,30,5.4,7,7,5.4,7,7,706,185.67,7.47,2.67,0,0,6.22,6.67,6.67,6.22,6.67,6.67,849.67,240.11,15.78,0,0,0,,,,,
2019/09/03T21:01:07z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,55,51.23,852.2,0,30760,31,110,5.53,8.73,10.36,5.53,8.73,10.36,1292.13,357.98,51.71,5.6,1.82,1.16,6,8.62,9.6,6,8.62,9.6,1203.27,345.82,51.96,5.69,0.98,0,,,,,
2019/09/03T21:02:27z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,56,51.72,852.15,0,30944,31,190,6.26,8.41,9.2,6.26,8.41,9.2,1164.46,355.3,51.67,2.17,0.7,1.16,6.23,8.4,9.83,6.23,8.4,9.83,1245.32,353.94,47.4,6.26,0.94,0,,,,,
2019/09/03T21:03:47z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,56,50.79,852.01,0,30944,31,270,5.78,7.84,9.64,5.78,7.84,9.64,1161.53,339.93,44.33,4.8,1.64,0.8,6.17,8.11,9.91,6.17,8.11,9.91,1239.2,353.89,45.24,5.74,2.13,0,,,,,
2019/09/03T21:05:07z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,56,51.72,852.08,0,30944,31,350,5,6.83,8.19,5,6.83,8.19,1082.68,310.06,36.89,3.23,1.74,1.32,5.09,6.85,8.02,5.09,6.85,8.02,1111.34,304.81,39.7,4.13,1.45,0,,,,,
2019/09/03T21:06:27z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,56,51.72,852.09,0,30944,31,430,5.11,6.62,8.69,5.11,6.62,8.69,1016.13,305.11,36.31,4.36,1.69,1.69,4.84,6.36,7.24,4.84,6.36,7.24,1072.53,306.42,34.38,2.71,1.24,0,,,,,
2019/09/03T21:07:47z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,56,51.72,852.07,0,30944,31,510,4.87,6.87,8.64,4.87,6.87,8.64,961.73,287.27,42.31,3.73,1.96,1.33,5.41,7.07,9.72,5.41,7.07,9.72,1069.7,307.43,42.13,5.52,3,1.22,,,,,
2019/09/03T21:09:07z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,68,56,51.72,852.08,0,30944,31,590,4.65,6.26,7.91,4.65,6.26,7.91,886.7,269.61,39.57,4.04,1.74,1.3,4.48,5.85,6.43,4.48,5.85,6.43,944.61,263.78,26.3,3.3,0.74,1.22,,,,,
2019/09/03T21:10:27z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,56,50.79,852.08,0,30944,31,670,4.34,5.77,6.59,4.34,5.77,6.59,918.75,275.09,32.45,1.91,0.91,0.68,4.62,5.91,7.47,4.62,5.91,7.47,996.32,279.51,40.34,4.98,1.15,1.22,,,,,
2019/09/03T21:11:47z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.02,0,30944,31,750,3.94,5.26,6.68,3.94,5.26,6.68,823.34,245.81,31.96,3.83,1.11,0.51,4.16,5.64,6.07,4.16,5.64,6.07,900,246.13,33.82,1.96,0.04,1.22,,,,,
2019/09/03T21:12:18z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,56,50.79,852.02,0,30944,31,30,4.4,5.67,8,4.4,5.67,8,502.4,148,18.13,1.2,0,0,4,4.56,4.56,4,4.56,4.56,516.67,144.33,10.44,0,0,0,,,,,
2019/09/03T21:13:38z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.03,0,30944,31,110,4,5.64,6.29,4,5.64,6.29,847.87,252.64,31.93,2.18,1.07,0,4.93,6.67,7.96,4.93,6.67,7.96,1012.47,289.76,33.56,5.24,1.29,0.62,,,,,
2019/09/03T21:14:58z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.08,0,30944,31,190,4.2,5.27,5.4,4.2,5.27,5.4,798.53,242.38,21.64,0.89,0.27,0,3.6,4.77,4.91,3.6,4.77,4.91,853.79,233.4,25.23,1.83,1.29,0.62,,,,,
2019/09/03T21:16:18z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.1,0,30944,31,270,3.5,5.33,5.7,3.5,5.33,5.7,743.35,215.54,32.8,2.26,0.27,0,3.78,5.41,5.83,3.78,5.41,5.83,817.3,234.98,34.74,2.22,1.29,0.62,,,,,
2019/09/03T21:17:38z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.07,0,30944,31,350,3.85,5.39,6.52,3.85,5.39,6.52,832.57,244,34.54,2.91,1.17,0.61,3.54,4.83,5.71,3.54,4.83,5.71,778.38,219.5,31.62,2.33,1.21,0.62,,,,,
2019/09/03T21:18:58z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.04,0,30944,31,430,3.24,4.59,5.54,3.24,4.59,5.54,699.91,210.46,30.63,2.7,0.74,0.74,3.28,4.83,5.45,3.28,4.83,5.45,764.49,216.51,34.55,2.64,0.6,0.62,,,,,
2019/09/03T21:20:18z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,57,51.27,852.05,0,30944,31,510,3.04,4.09,5.04,3.04,4.09,5.04,714.33,204.24,31.57,1.7,0.52,0.52,3.67,4.5,5.33,3.67,4.5,5.33,781.3,220.96,23.78,2.78,0.22,0.62,,,,,
2019/09/03T21:21:38z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,57,50.33,852.02,0,30944,31,590,3.02,4.35,5.41,3.02,4.35,5.41,689.74,200.15,30,3.26,0.78,0.17,3.49,4.47,4.89,3.49,4.47,4.89,786.07,217.82,28.09,2.22,0.31,0.62,,,,,
2019/09/03T21:22:58z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,58,51.74,852.03,0,30944,31,670,3.54,4.83,6.07,3.54,4.83,6.07,748.63,218.61,34.61,2.09,1,1,3.7,4.47,4.98,3.7,4.47,4.98,748.72,217.74,21.66,2.34,0.38,0.62,,,,,
2019/09/03T21:24:18z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,58,50.8,852,0,30944,31,750,3.2,5.76,6.91,3.2,5.76,6.91,702.07,212.53,42.91,4.58,1.07,0.4,4.2,5.78,5.78,4.2,5.78,5.78,837.27,244.56,36.76,1.73,0.38,0.62,,,,,
2019/09/03T21:24:48z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,58,50.8,851.84,0,30760,31,30,2.73,4.87,6,2.73,4.87,6,398.4,116.47,21.47,3.07,1.2,0.67,2.89,3.22,3.22,2.89,3.22,3.22,460,135.11,8,0,0,0,,,,,
2019/09/03T21:26:08z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,58,50.8,851.84,0,30944,31,110,2.8,4.56,5.22,2.8,4.56,5.22,606.67,179.84,30.67,2.98,0.84,0.22,3.42,4.4,6.09,3.42,4.4,6.09,748.73,221.78,28.8,3.56,1.91,0,,,,,
2019/09/03T21:27:28z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,59,51.26,851.97,0,30944,31,190,3.7,5.13,5.78,3.7,5.13,5.78,782.67,235.11,24.22,2.83,1,0.43,3.02,4.2,5.07,3.02,4.2,5.07,792.6,223.93,24.62,2.09,0.8,0.18,,,,,
2019/09/03T21:28:48z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,58,50.8,851.97,0,30944,31,270,2.67,4.11,5.22,2.67,4.11,5.22,603.72,180.02,28.87,3.35,1.52,0.83,3.22,4.35,4.76,3.22,4.35,4.76,766.43,208.41,24,1.39,0.43,0.43,,,,,
2019/09/03T21:30:08z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,67,58,51.74,851.99,0,30944,31,350,2.85,4.48,5.8,2.85,4.48,5.8,691.7,201.41,27.78,4.87,1.87,0.83,3.91,5.26,5.65,3.91,5.26,5.65,828.39,235.91,27.54,0.65,0.65,0.65,,,,,
2019/09/03T21:31:28z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,58,50.8,851.97,0,30944,31,430,3,4.6,5.96,3,4.6,5.96,678.7,209.51,28.34,3.4,1.62,0.89,3.27,4.91,4.91,3.27,4.91,4.91,781.07,208.69,28.31,1.24,0.65,0.65,,,,,
2019/09/03T21:32:48z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,59,51.26,852,0,30944,31,510,3.4,5.22,6.78,3.4,5.22,6.78,744.53,222.11,29.6,4.58,1.64,0.98,3.04,4.67,5.41,3.04,4.67,5.41,754.96,210.41,29.52,2.48,0.74,0.65,,,,,
2019/09/03T21:34:08z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,59,51.26,851.93,0,30944,31,590,3.78,5.49,5.56,3.78,5.49,5.56,800.67,242.16,37.09,2.04,1.64,0.98,3.98,5.11,5.91,3.98,5.11,5.91,862.63,246.98,25.98,3.17,1,0.65,,,,,
2019/09/03T21:35:28z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,59,51.26,851.89,0,30944,31,670,3.87,5.37,6.43,3.87,5.37,6.43,774.72,233.02,30.24,4.22,0.7,0.7,4.91,5.91,6.15,4.91,5.91,6.15,933.57,270.38,27.66,2,1,0.65,,,,,
2019/09/03T21:36:48z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,59,51.26,852.07,0,30944,31,750,2.87,4.19,4.53,2.87,4.19,4.53,678.96,205.3,27.06,2.04,0.6,0.7,3.57,4.67,4.74,3.57,4.67,4.74,771.33,221.15,28.13,0.13,1,0.65,,,,,
2019/09/03T21:37:19z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,59,51.26,851.9,0,30944,31,30,4.07,5.4,6.07,4.07,5.4,6.07,371.6,111.87,16.4,2.13,0.53,0.53,2.67,2.89,2.89,2.67,2.89,2.89,339,104.22,5.78,0,0,0,,,,,
2019/09/03T21:38:39z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,60,51.72,851.94,0,30944,31,110,2.98,3.73,6.44,2.98,3.73,6.44,619.93,185.93,24.4,4.93,3.29,2.4,2.72,4.34,4.6,2.72,4.34,4.6,653.17,187.64,24.6,2.38,0.38,0,,,,,
2019/09/03T21:39:59z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,60,51.72,851.94,0,30944,31,190,3.37,4.26,6.07,3.37,4.26,6.07,719.09,212.35,22.54,2.78,2.61,1.22,3.28,4.43,5.11,3.28,4.43,5.11,784.53,222.89,26.17,2.38,0.81,0,,,,,
2019/09/03T21:41:19z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,60,51.72,851.98,0,30944,31,270,2.89,4.53,5.13,2.89,4.53,5.13,625.6,189.71,26.8,4.89,0.4,1.22,2.49,3.11,3.53,2.49,3.11,3.53,646.34,183.34,18.64,1.02,0.64,0,,,,,
2019/09/03T21:42:39z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,60,51.72,851.88,0,30944,31,350,2.41,3.17,4.46,2.41,3.17,4.46,556.89,167.52,15.46,3.35,1.35,0.65,2.81,3.69,4.31,2.81,3.69,4.31,684.25,194.04,23.21,1.83,0.71,0,,,,,
2019/09/03T21:43:59z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66,60,51.72,851.92,0,30944,31,430,3.47,4.34,6.21,3.47,4.34,6.21,702.38,210.96,24.26,4.77,2.26,0.6,3.3,4.74,5.26,3.3,4.74,5.26,741.7,210.17,30.98,2.98,0.68,0,,,,,
2019/09/03T21:45:19z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65,60,50.78,851.95,0,30944,31,510,2.56,3.69,4.96,2.56,3.69,4.96,586.07,174.67,20.53,3.38,1.73,1.33,2.91,4.13,5.11,2.91,4.13,5.11,720,193.89,23.91,3.65,0.61,0,,,,,
