UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/01/05T12:46:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,35,58,854.89,0,36424,0,721,19.24,25.35,27.52,18.86,25.3,27.52,79,79,3405.36,998.64,124.23,11.3,1.91,0.61,17.2,22.54,24.21,16.92,22.41,24.21,73,73,3272.03,931.11,114.49,7.8,1.89,0,
2020/01/05T12:48:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,35,57,854.82,0,36392,0,841,25.37,35.33,39,22.39,32.07,37.94,100,93,4415.42,1311.16,172.43,23.34,3.04,2.21,22.72,29.83,32.88,20.54,27.94,32.46,88,84,4131.87,1170.84,147.33,10.75,2.58,0.17,
2020/01/05T12:50:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,34,57,854.76,0,36392,0,961,32.89,45.31,48.59,26.23,37.47,44.62,125,106,5704.78,1680.56,213.58,26.98,2.72,2.16,31.92,42.27,45.73,25.67,35.59,41.91,118,101,5786.41,1626.39,194.94,13.53,3.33,0.73,
2020/01/05T12:52:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,34,57,854.79,0,36392,0,1081,22.28,28.46,30.85,21.18,27.96,30.85,85,84,3836.34,1131.74,136.99,9.85,2.41,1.35,20.58,27.94,30.8,19.88,27.57,30.8,84,84,3824.13,1071.97,147.25,12.41,2.12,0.52,
2020/01/05T12:54:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,34,57,854.77,0,36392,0,1201,21.2,27.61,31.29,20.42,27.55,31.29,84,83,3620.45,1085.18,136.52,11,3.94,1.33,18.55,24.17,25.73,18.51,24.17,25.73,76,76,3298.1,930.92,134.82,7.52,1.83,0,
2020/01/05T12:56:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,34,56,854.79,nan,36656,0,122,19.67,25.75,26.9,19.38,25.75,26.9,80,80,3441.75,1003.58,138.42,7.12,0.67,0.67,18.28,24.36,25.66,18.28,24.36,25.66,77,77,3281.81,942.36,126.94,8.3,0.81,0,
2020/01/05T12:58:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,35,56,854.8,0,36424,0,242,21.14,28.95,34.18,20.23,28.63,34.18,86,86,3733.15,1115.43,162.63,16.95,5.2,2.98,18.59,24.55,28.07,18.45,24.55,28.07,77,77,3479.65,990.2,129.28,11.88,3.8,0.46,
2020/01/05T13:00:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,34,56,854.83,0,36424,0,362,19.79,28.94,31.42,19.48,28.74,31.42,86,86,3572,1047.41,162.58,17.39,1.85,1.55,18.62,25.19,27.13,18.43,25.19,27.13,79,79,3400.54,978.69,126.74,8.06,1.79,1.41,
2020/01/05T13:02:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,35,56,854.82,0,36392,0,482,17.75,23.65,26.19,17.75,23.65,26.19,75,75,3128.96,930.25,124.09,11.32,2,0.68,15.94,20.45,21.88,15.94,20.45,21.88,69,69,2860.75,819.85,107.23,7.14,1.29,0,
2020/01/05T13:04:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,35,55,853.86,0,36392,0,602,15.97,22.07,23.68,15.97,22.07,23.68,72,72,2832.78,831.93,104.49,11.42,1.86,1.71,15.34,19.25,21.65,15.34,19.25,21.65,66,66,2830.59,790.76,90.59,7.29,2.47,0.26,
2020/01/05T13:06:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,56,854.81,0,36392,0,722,17.41,23.8,26.11,17.41,23.77,26.11,76,76,3105.09,922.26,119.09,14.09,2.09,0.67,15.69,20.76,23.31,15.69,20.76,23.31,69,69,2866.76,817.71,106.34,10.21,2.18,0.68,
2020/01/05T13:08:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,854.81,0,36392,0,842,16.47,21.62,24.65,16.47,21.62,24.65,71,71,3000.32,883.36,103.24,11.55,3.15,0.97,16.85,21.59,23.2,16.85,21.59,23.2,71,71,3061.06,866.37,99.85,7.77,0.82,0,
2020/01/05T13:10:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,37,57,854.85,0,36392,0,962,18.84,25.93,28.36,18.71,25.89,28.36,80,80,3342.9,989.23,130.49,14.37,1.51,1,16.64,22.12,24.22,16.64,22.12,24.22,72,72,3005.82,846.99,112.84,9.4,1.64,0.93,
2020/01/05T13:12:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,56,854.82,0,36392,0,1082,17.91,22.48,25.15,17.84,22.48,25.15,73,73,3021.27,895.04,115.79,9.67,2.24,1.7,16.22,22.22,23.48,16.22,22.22,23.48,72,72,3009.36,853.25,115.54,5.97,1.31,0.3,
2020/01/05T13:14:50z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,854.25,0,36392,0,1202,17.2,22.45,25.23,17.2,22.45,25.23,73,73,3001.05,890.92,119.03,6.97,2.42,1.55,16.14,20.04,22.49,16.14,20.04,22.49,68,68,2934.58,835.82,92.75,7.58,2.42,0,
2020/01/05T13:16:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,854.87,nan,36656,0,122,17.18,21.92,23.33,17.18,21.92,23.33,72,72,3048.65,911.2,113.18,5.61,1.18,1.18,15.21,19.92,20.77,15.21,19.92,20.77,67,67,2796.5,786.73,103.04,5.79,0.58,0,
2020/01/05T13:18:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,854.87,0,36424,0,242,17.27,22.48,24.42,17.27,22.48,24.42,73,73,3030.19,902.7,121.91,6.59,1.62,0.41,14.89,20.06,21.23,14.89,20.06,21.23,68,68,2829.69,782.51,97.06,8,0.51,0,
2020/01/05T13:20:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,56,854.86,0,36392,0,362,19.46,24.97,26.23,19.1,24.97,26.23,78,78,3367.97,992.29,118.2,4.77,1.34,0.49,19.06,24.18,27.07,18.9,24.18,27.07,76,76,3443.33,963.85,118.84,10.06,2.99,0.9,
2020/01/05T13:22:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,854.81,0,36392,0,482,18.66,24.19,27.15,18.57,24.19,27.15,76,76,3293.74,977.04,124.6,9.44,1.85,0.91,17.23,21.86,24.42,17.23,21.86,24.42,72,72,3145.55,885.94,107.2,8.18,1,0,
2020/01/05T13:24:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,36,57,854.85,0,36392,0,602,19.28,25.57,27.3,19.13,25.57,27.3,79,79,3370.96,997.65,120.86,10.7,1.48,1.13,16.94,21.64,22.64,16.94,21.64,22.64,71,71,3137.43,875.35,104.36,4.75,0.7,0,
2020/01/05T13:26:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,854.9,0,36392,0,722,18.94,25.93,29.31,18.87,25.93,29.31,80,80,3307.37,987.62,129.49,15.82,3.79,1.79,16.91,22.43,23.44,16.91,22.43,23.44,73,73,3117.6,876.77,108.91,5.94,0.8,0.37,
2020/01/05T13:28:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,854.86,0,36392,0,842,18.09,23.72,25.75,18.09,23.72,25.75,75,75,3166.01,942.21,118.47,6.44,2.5,2.5,16,20.24,21.8,16,20.24,21.8,68,68,2948.83,835.06,92.54,5.26,0.91,0.4,
2020/01/05T13:30:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,854.86,0,36392,0,962,18.62,22.38,23.14,18.61,22.38,23.14,73,73,3346.22,972.52,99.03,2.29,0.78,0.32,16.49,21.03,22.41,16.49,21.03,22.41,70,70,3000.61,837.74,103.19,6.17,2.2,0,
2020/01/05T13:32:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,36,56,854.93,0,36392,0,1082,20.21,25.94,27.57,19.88,25.94,27.57,80,80,3768.18,1078.03,113.91,6.03,1.94,1.5,15.94,21.25,23.34,15.94,21.25,23.34,70,70,3016.48,848.15,101.33,8.33,2.78,0.42,
2020/01/05T13:34:52z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,56,854.97,0,36392,0,1202,21.54,26.75,30.09,20.71,26.75,30.09,82,82,3966.75,1140.31,115.47,9.26,3.09,2.44,16.24,20.59,21.99,16.24,20.59,21.99,69,69,2998.1,836.44,96.76,5.97,1.21,0.42,
2020/01/05T13:36:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,56,855.07,nan,36656,0,122,20.14,25.48,27.32,19.82,25.48,27.32,79,79,3754.14,1074.96,118.04,7.04,1.8,0,17.29,22.16,24.9,17.29,22.16,24.9,72,72,3053.39,873.61,105.2,10.57,3.31,0,
2020/01/05T13:38:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,56,855.03,0,36424,0,242,22.06,27.72,29.51,21,27.71,29.51,84,84,3961.29,1153.63,119.68,9.72,1.75,0.86,17.47,23.14,25.44,17.47,23.14,25.44,74,74,3108.25,892.14,125.19,9.75,1.92,0.28,
2020/01/05T13:40:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,37,57,855,0,36424,0,362,23.28,29.32,33.2,21.62,28.96,33.2,87,86,4366.52,1251.59,136.17,11.51,3.04,1.42,17.31,24.66,26.6,17.31,24.66,26.6,77,77,3198.72,919.55,128.78,9.61,1.34,0,
2020/01/05T13:42:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,39,58,855,0,36392,0,482,24.75,31.7,34.26,22.57,30.67,34.26,92,90,4609.57,1320.91,137.54,15.52,1.68,1.16,17,22.18,23.5,17,22.18,23.5,72,72,3131,886.98,113.92,5.88,1.09,0,
2020/01/05T13:44:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,40,59,854.96,0,36392,0,602,27.12,33.75,37.74,23.87,31.96,37.72,97,93,5147.21,1475.38,135.32,12.71,3.03,2.56,19.19,25.91,28.47,18.97,25.91,28.47,80,80,3469.9,987.13,140.03,11.26,2.29,0.62,
2020/01/05T13:46:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,42,59,854.99,0,36392,0,722,24.39,32.26,36.45,22.14,31.05,36.39,93,91,4472.82,1287.26,164.94,19.09,4.21,1.61,19.65,25.29,27.68,19.38,25.29,27.68,79,79,3523.24,998.66,128.57,6.97,2.71,0.32,
2020/01/05T13:48:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.05,0,36392,0,842,27.94,35.07,37.54,24.39,32.75,37.54,99,94,5210.02,1456.51,157.81,12.75,2.57,0.93,20.46,27.76,31.43,19.91,27.64,31.43,84,84,3745.8,1072.6,143.97,11.91,3.54,1.03,
2020/01/05T13:50:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.06,0,36208,0,962,26.1,35.43,38.23,23.16,32.88,38.16,100,95,4797,1364.57,171.94,21.33,2.81,1.36,19.67,25.22,27.99,19.28,25.22,27.99,79,79,3608.78,1022.73,135.42,9.88,2.12,0,
2020/01/05T13:52:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,42,59,855.09,0,36392,0,1082,23.2,32,34.88,21.52,30.65,34.88,93,90,4280.91,1230.23,171.96,17.68,2.52,1.62,21.47,27.83,30.88,20.76,27.74,30.88,84,84,3809.91,1082.35,142.8,10.79,2.18,0,
2020/01/05T13:54:55z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.09,0,36392,0,1202,25.48,33.7,37.66,22.6,31.75,37.63,96,92,5087.69,1390.9,151.46,19.46,2.93,1.25,22.03,28.82,31.26,20.9,28.47,31.26,86,85,3859.62,1109.56,145.75,11.47,3.03,0.94,
2020/01/05T13:56:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.13,nan,36656,0,121,24.26,30.5,33.34,21.96,29.68,33.34,90,88,4473.84,1266.96,133.06,10.68,2.36,2.32,22.87,29.43,32.11,21.74,29.22,32.11,87,87,4002.2,1141.22,148.61,12,2.22,0.78,
2020/01/05T13:58:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.17,0,36424,0,241,24.55,32.7,36,22.29,31.09,35.97,94,91,4479.68,1286.79,170.83,15.39,2.48,1.15,22.09,30.01,31.72,21.06,29.65,31.72,89,88,3939.57,1114.19,150.14,9.45,1.19,0.35,
2020/01/05T14:00:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.22,0,36392,0,361,26.36,35.46,38,23.39,32.89,38,100,95,4798.67,1369.43,184.54,15.43,2.4,1.23,22.54,30.15,33.81,21.24,29.66,33.81,89,88,4090.16,1169.4,161.9,9.76,4.12,0.33,
2020/01/05T14:02:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,61,855.27,0,36392,0,481,27.37,37.17,40.39,23.79,33.8,40.27,105,97,5171.31,1438.9,186.74,20.14,2.89,1.86,23.4,30.94,33.09,21.8,30.15,33.09,91,89,4159.57,1198.02,152.74,9.38,2.22,0,
2020/01/05T14:04:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,45,60,855.25,0,36392,0,601,25.25,33.25,35.85,22.69,31.69,35.85,95,92,4448.47,1306.84,161.96,10.65,2.79,2.35,24.07,30.57,33.81,22.16,29.75,33.81,90,88,4277.42,1206.63,156.01,9.13,3.58,1.88,
2020/01/05T14:06:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,61,855.28,0,36392,0,721,25.12,32.77,35.79,22.71,31.41,35.79,94,92,4423.86,1296.14,171.89,10.36,2.45,1.64,22.81,29.93,31.77,21.23,29.23,31.77,88,87,4229.91,1205.89,160.3,7.57,1.11,0,
2020/01/05T14:08:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.25,0,36392,0,841,27.62,38.29,44.32,24,34.67,43.7,108,98,4760.74,1418.01,207,25.91,5.83,2.93,25.38,33.62,36.62,22.91,31.93,36.62,96,93,4555.48,1295.52,168.39,12.84,3.19,0,
2020/01/05T14:10:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.26,0,36392,0,961,33.3,45.45,52.09,27.12,38.75,49.1,125,109,5699.69,1693.07,234.31,26.64,7.49,5.76,30.76,40.06,44,25.78,35.57,43.07,112,101,5421.49,1550.13,210.18,13.25,3.97,0,
2020/01/05T14:12:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.23,0,36392,0,1081,38.92,53.41,58.55,29.56,42.77,53.08,145,119,6747.32,1980.83,281.79,27.24,5.27,3.39,32.67,44.19,48.31,26.55,37.93,46.52,122,107,5841.9,1669.36,234.18,17.73,3.73,0,
2020/01/05T14:14:58z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.23,0,36392,0,1201,39.69,54.6,58.98,30.05,43.29,53.23,148,120,6926.82,2014.86,280.05,27.35,3.94,2.15,34.41,46.19,50.01,27.49,39.13,47.81,127,110,6121.11,1741.01,229.79,14.69,4.11,0.83,
2020/01/05T14:17:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.27,nan,36656,0,122,41.36,56.78,60.38,30.6,44.14,54.16,152,122,7128.96,2078.9,313.08,27.62,1.8,0.6,36.06,46.92,50.31,28.33,39.69,48.19,129,111,6188.19,1779.9,243.94,14.12,2.67,0.04,
2020/01/05T14:19:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.29,0,36424,0,242,40.79,56.73,62.6,30.36,44.16,55.37,152,122,7072.39,2071.34,295.75,32.7,6.6,2.39,37.5,49.21,52.47,28.96,40.81,49.41,135,114,6585.94,1873.36,243.1,15.4,2.57,1.31,
2020/01/05T14:21:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.37,0,36240,0,362,40.88,55,59.66,30.42,43.42,53.66,149,120,7049.35,2069.8,276.37,28.63,3.82,2.28,37.16,50.87,54.94,28.84,41.49,50.79,139,116,6523.9,1874.9,263.1,18.89,4,0.35,
2020/01/05T14:23:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.38,0,36424,0,482,41.2,52.8,57.35,30.68,42.39,52.35,144,118,7056.48,2072.77,265.94,15.86,3.86,2,38.09,51.55,56.15,29.3,41.86,51.62,141,117,6767.55,1926.55,261.5,19.09,4.55,0.21,
2020/01/05T14:25:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.38,0,36392,0,602,42.55,54.99,60.54,31.24,43.52,54.24,149,121,7275.09,2130.09,276.79,23,4.18,2.42,37.25,47.88,52.49,28.75,40.16,49.41,131,112,6571.59,1866.56,230.81,18.59,3.29,0,
2020/01/05T14:27:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,44,60,855.41,0,36392,0,722,40.76,55.99,60.24,30.4,43.88,54.15,151,122,7365.04,2098.91,286.22,27.66,3.55,1.43,33.88,45.55,49.75,27.54,39.01,47.8,126,110,5889.7,1697.68,233.19,17.8,3.91,0.29,
2020/01/05T14:29:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,45,61,855.46,0,36392,0,842,42.99,57.49,61.64,31.29,44.4,54.76,152,123,7953.73,2242.07,284.69,24.41,4.23,1.34,36.04,47.19,51.09,28.42,39.77,48.65,130,112,6290.52,1792.78,230.78,16.58,4.17,0.49,
2020/01/05T14:31:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,61,855.52,0,36392,0,962,43.21,58.68,64.15,31.32,44.95,56.33,153,124,7895.59,2228.29,277.44,33.85,5.06,3.55,37.1,48.64,53.54,28.87,40.48,50.21,133,113,6388.75,1833.46,255.43,18.75,4.78,0.24,
2020/01/05T14:33:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,44,60,855.57,0,36392,0,1082,43.09,56.84,61.07,31.24,44.12,54.48,152,122,7637.96,2199.39,288.34,21.1,3.46,1.7,37.35,49.29,53.21,28.96,40.91,49.91,135,114,6490.46,1860.51,255.62,16.44,3.5,0.32,
2020/01/05T14:35:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.56,0,36392,0,1202,40.7,56.24,61.76,30.26,43.95,54.71,151,122,7358.82,2105.12,280.83,31.48,6.21,3.27,36.29,49.17,53.16,28.36,40.77,49.83,135,114,6474.22,1832.49,256.59,17.19,3.91,0.14,
2020/01/05T14:37:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,43,59,855.6,nan,36656,0,122,41.17,55.31,61.77,30.69,43.79,55.08,150,121,7351.15,2108.52,278.4,29.31,5.38,3.65,34.33,46.88,51.92,27.6,39.58,48.92,129,111,6089.62,1725.1,266.38,20.67,4.58,1.17,
2020/01/05T14:39:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.64,0,36432,0,242,40.3,54.45,59.42,30.07,43.09,53.61,148,120,7285.79,2060.54,276.27,29.51,3.97,2.81,34.19,46.16,50.44,27.47,39.2,48,127,110,6137.11,1731.33,239.7,15.25,4.56,0.22,
2020/01/05T14:41:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.6,0,36432,0,362,45.51,61.54,66.33,32.39,46.1,57.42,154,127,8526.45,2371.33,290.6,32.84,4.27,3.13,35.52,45.64,49.25,28.09,38.93,47.54,126,109,6259.3,1762.68,221.7,15.19,2.2,0.78,
2020/01/05T14:43:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.59,0,36432,0,482,42.09,55.97,60.63,31.04,43.9,54.4,151,122,7902.64,2208.4,267.21,24.74,5.03,3.43,34.48,45.41,48.91,27.74,39.05,47.15,125,110,6002.32,1712.47,232.77,14.3,3.42,0.3,
2020/01/05T14:45:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.55,0,36432,0,602,37.76,51.82,56.62,29.12,42,51.92,141,117,6875.27,1955.2,249.94,29.21,4.27,2.39,32.73,42.3,47.06,26.97,37.14,45.82,118,105,5833.5,1639.33,215.45,15.42,4.97,0.64,
2020/01/05T14:47:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.47,0,36392,0,722,36.55,50.24,55.19,28.52,41.29,51.02,137,115,6786.29,1907.55,255.23,28.52,5,2.74,29.6,40.1,43.84,25.1,35.68,43.46,112,101,5424.44,1542.97,212.57,14.44,4.32,0.18,
2020/01/05T14:49:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,43,60,855.5,0,36392,0,842,36.35,48.17,51.65,28.41,40.08,48.83,132,112,6661.14,1883.06,230.26,19.67,3.88,1,31.5,41.4,45.18,26.43,36.56,44.65,116,104,5491.19,1596.46,216.78,13.94,4.21,0.88,
2020/01/05T14:51:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.52,0,36392,0,962,42.96,55.99,60.63,31.22,43.87,54.16,151,122,8093.96,2250.18,246.81,28.38,4.09,3.21,32.81,44.06,48.37,26.97,37.99,46.54,122,107,5857.24,1669.99,231.25,17.03,4.32,0.18,
2020/01/05T14:53:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,60,855.54,0,36392,0,1082,45.73,60.18,64.62,32.36,45.56,56.45,153,126,8675,2402.68,284.02,27.82,3.64,2.15,34.01,45.16,49.46,27.51,38.66,47.58,125,109,6046.25,1723.79,225.75,18.1,4.75,0.57,
2020/01/05T14:55:04z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,44,61,855.6,0,36392,0,1202,43.49,57,61.16,31.54,44.21,54.63,152,122,7991.1,2222.15,265.07,26.06,4.09,2.81,35.3,46.8,52.64,27.99,39.54,49.49,129,111,6301.48,1771.61,247.12,20.26,6.06,0.78,
2020/01/05T14:57:07z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,45,61,855.62,nan,36656,0,122,44.92,58.74,64.02,32.06,45.06,56.26,153,125,8362.2,2330.38,263.24,31.28,3.48,3,34.93,46.27,51.76,27.87,39.31,48.91,128,110,6247.93,1767.42,257.4,17.56,5.56,1.64,
2020/01/05T14:59:07z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,45,61,855.64,0,36432,0,242,42.03,57.72,64.83,30.86,44.62,56.6,152,123,7438.29,2152.66,299.43,33.62,6.46,3.45,37.01,48.86,53.41,28.8,40.67,50,134,114,6472.07,1842.59,243.89,16.63,4.54,1.14,
